Velocity_mps,Velocity_kmph,Reaction_Drift_m,Handshake_Drift_m,Blend_Drift_m,Braking_Distance_m,Total_Distance_m
27.12121212121212,97.63636363636364,27.12121212121212,0.5424242424242425,2.029028409090909,60.28385220576981,89.97651697849709
27.424242424242426,98.72727272727273,27.424242424242426,0.5484848484848486,2.0517556818181815,61.64989903772574,91.6743819922712
27.727272727272727,99.81818181818181,27.727272727272727,0.5545454545454546,2.0744829545454544,63.031250430440764,93.3875515668044
28.03030303030303,100.90909090909092,28.03030303030303,0.5606060606060607,2.097210227272727,64.4279063839149,95.11602570209672
28.333333333333336,102.00000000000001,28.333333333333336,0.5666666666666668,2.1199375,65.83986689814814,96.85980439814814
28.636363636363637,103.0909090909091,28.636363636363637,0.5727272727272728,2.1426647727272723,67.2671319731405,98.61888765495868
28.93939393939394,104.18181818181819,28.93939393939394,0.5787878787878789,2.1653920454545452,68.70970160889195,100.39327547252832
29.242424242424242,105.27272727272728,29.242424242424242,0.5848484848484848,2.1881193181818177,70.1675758054025,102.18296785085705
29.545454545454547,106.36363636363637,29.545454545454547,0.5909090909090909,2.2108465909090906,71.64075456267217,103.9879647899449
29.848484848484848,107.45454545454545,29.848484848484848,0.5969696969696969,2.233573863636363,73.12923788070094,105.80826628979185
30.151515151515152,108.54545454545455,30.151515151515152,0.603030303030303,2.256301136363636,74.63302575948883,107.64387235039791
30.454545454545457,109.63636363636364,30.454545454545457,0.6090909090909091,2.279028409090909,76.15211819903583,109.4947829717631
30.757575757575758,110.72727272727273,30.757575757575758,0.6151515151515151,2.3017556818181815,77.6865151993419,111.36099815388735
31.060606060606062,111.81818181818183,31.060606060606062,0.6212121212121212,2.3244829545454544,79.2362167604071,113.24251789677075
31.363636363636363,112.9090909090909,31.363636363636363,0.6272727272727273,2.347210227272727,80.8012228822314,115.13934220041321
31.666666666666668,114.0,31.666666666666668,0.6333333333333334,2.3699375,82.38153356481482,117.05147106481482
31.96969696969697,115.0909090909091,31.96969696969697,0.6393939393939394,2.3926647727272723,83.97714880815731,118.97890448997549
32.27272727272727,116.18181818181819,32.27272727272727,0.6454545454545455,2.4153920454545452,85.58806861225895,120.92164247589531
32.57575757575758,117.27272727272728,32.57575757575758,0.6515151515151516,2.438119318181818,87.21429297711968,122.87968502257422
32.878787878787875,118.36363636363636,32.878787878787875,0.6575757575757575,2.46084659090909,88.85582190273949,124.85303213001222
33.18181818181819,119.45454545454548,33.18181818181819,0.6636363636363638,2.4835738636363636,90.51265538911848,126.8416837982094
33.484848484848484,120.54545454545455,33.484848484848484,0.6696969696969697,2.506301136363636,92.1847934362565,128.8456400271656
33.78787878787879,121.63636363636364,33.78787878787879,0.6757575757575758,2.529028409090909,93.87223604415367,130.86490081688095
34.09090909090909,122.72727272727273,34.09090909090909,0.6818181818181819,2.551755681818182,95.57498321280993,132.89946616735537
34.39393939393939,123.81818181818181,34.39393939393939,0.6878787878787879,2.574482954545454,97.29303494222525,134.94933607858889
34.6969696969697,124.90909090909093,34.6969696969697,0.6939393939393941,2.5972102272727273,99.02639123239977,137.0145105505816
35.0,126.0,35.0,0.7000000000000001,2.6199375,100.77505208333332,139.09498958333333
